-19.8 1.49925 0.9996 0.000578376 0 -66 1.49865 0.000867134
-19.4 1.49967 0.999865 0.000304597 0 -64.6667 1.49947 0.000456795
-19 1.49987 0.999976 0.000142876 0 -63.3333 1.49984 0.000214297
-18.6 1.49996 1.00001 5.67913e-05 0 -62 1.49997 8.51846e-05
-18.2 1.49999 1.00001 1.69696e-05 0 -60.6667 1.5 2.54542e-05
-17.8 1.49999 1 2.22207e-06 0 -59.3333 1.5 3.33308e-06
-17.4 1.49999 0.999996 -1.02207e-06 0 -58 1.49999 -1.53309e-06
-17 1.49999 0.999994 -3.13371e-07 0 -56.6667 1.49998 -4.70054e-07
-16.6 1.49999 0.999994 8.87662e-07 0 -55.3333 1.49999 1.33149e-06
-16.2 1.5 0.999996 1.4763e-06 0 -54 1.49999 2.21445e-06
-15.8 1.5 0.999998 1.43478e-06 0 -52.6667 1.49999 2.15217e-06
-15.4 1.5 0.999999 1.06999e-06 0 -51.3333 1.5 1.60499e-06
-15 1.5 1 6.56938e-07 0 -50 1.5 9.85406e-07
-14.6 1.5 1 3.3804e-07 0 -48.6667 1.5 5.07059e-07
-14.2 1.5 1 1.44332e-07 0 -47.3333 1.5 2.16498e-07
-13.8 1.5 1 4.96092e-08 0 -46 1.5 7.44138e-08
-13.4 1.5 1 1.44305e-08 0 -44.6667 1.5 2.16458e-08
-13 1.5 1 8.75953e-09 0 -43.3333 1.5 1.31393e-08
-12.6 1.5 1 1.76292e-08 0 -42 1.5 2.64438e-08
-12.2 1.5 1 3.78516e-08 0 -40.6667 1.5 5.67775e-08
-11.8 1.5 1 7.1363e-08 0 -39.3333 1.5 1.07045e-07
-11.4 1.5 1 1.16941e-07 0 -38 1.5 1.75411e-07
-11 1.5 1 1.59127e-07 0 -36.6667 1.5 2.3869e-07
-10.6 1.5 1 1.51958e-07 0 -35.3333 1.5 2.27937e-07
-10.2 1.5 0.999999 -4.57832e-09 0 -34 1.5 -6.86748e-09
-9.8 1.5 0.999999 -4.95836e-07 0 -32.6667 1.5 -7.43754e-07
