3.5 31248.60521
7 31245.93597
10.5 31243.33172
14 31240.53585
17.5 31237.52425
21 31234.32733
24.5 31230.98636
28 31227.54074
31.5 31224.02447
35 31220.46544
38.5 31216.88577
42 31213.30245
45.5 31209.72802
49 31206.17135
52.5 31202.6383
56 31199.13238
59.5 31195.65527
63 31192.20733
66.5 31188.78796
