-299.988 2 -8.31009e-20 -1.12883e-19 0 -451.11 -1.66202e-19 -2.25766e-19
-299.964 2 -2.54893e-19 -3.37029e-19 0 -451.074 -5.09785e-19 -6.74058e-19
-299.94 2 -4.21686e-19 -5.56534e-19 0 -451.038 -8.43372e-19 -1.11307e-18
-299.916 2 -5.80258e-19 -7.68431e-19 0 -451.002 -1.16052e-18 -1.53686e-18
-299.892 2 -7.2754e-19 -9.69847e-19 0 -450.965 -1.45508e-18 -1.93969e-18
-299.868 2 -8.60666e-19 -1.15804e-18 0 -450.929 -1.72133e-18 -2.31608e-18
-299.844 2 -9.77033e-19 -1.33044e-18 0 -450.893 -1.95407e-18 -2.66089e-18
-299.82 2 -1.07434e-18 -1.48468e-18 0 -450.857 -2.14868e-18 -2.96936e-18
-299.796 2 -1.15064e-18 -1.61862e-18 0 -450.821 -2.30128e-18 -3.23724e-18
-299.772 2 -1.20436e-18 -1.73039e-18 0 -450.785 -2.40872e-18 -3.46078e-18
-299.748 2 -1.23435e-18 -1.81841e-18 0 -450.749 -2.46871e-18 -3.63682e-18
-299.724 2 -1.23991e-18 -1.8814e-18 0 -450.713 -2.47982e-18 -3.76281e-18
-299.7 2 -1.22076e-18 -1.91843e-18 0 -450.677 -2.44153e-18 -3.83687e-18
-299.676 2 -1.17712e-18 -1.9289e-18 0 -450.641 -2.35423e-18 -3.85779e-18
-299.652 2 -1.10963e-18 -1.91255e-18 0 -450.605 -2.21925e-18 -3.8251e-18
-299.628 2 -1.0194e-18 -1.8695e-18 0 -450.568 -2.03879e-18 -3.739e-18
-299.604 2 -9.07962e-19 -1.80022e-18 0 -450.532 -1.81592e-18 -3.60043e-18
-299.58 2 -7.77259e-19 -1.70553e-18 0 -450.496 -1.55452e-18 -3.41106e-18
-299.556 2 -6.296e-19 -1.5866e-18 0 -450.46 -1.2592e-18 -3.1732e-18
-299.532 2 -4.67626e-19 -1.44494e-18 0 -450.424 -9.35252e-19 -2.88989e-18
-299.508 2 -2.94266e-19 -1.28238e-18 0 -450.388 -5.88532e-19 -2.56475e-18
-299.484 2 -1.12682e-19 -1.10102e-18 0 -450.352 -2.25364e-19 -2.20204e-18
-299.46 2 7.3784e-20 -9.03255e-19 0 -450.316 1.47568e-19 -1.80651e-18
-299.436 2 2.6167e-19 -6.91716e-19 0 -450.28 5.2334e-19 -1.38343e-18
-299.412 2 4.47456e-19 -4.69237e-19 0 -450.244 8.94912e-19 -9.38474e-19
-299.388 2 6.27627e-19 -2.38828e-19 0 -450.208 1.25525e-18 -4.77656e-19
-299.364 2 7.98737e-19 -3.63114e-21 0 -450.171 1.59747e-18 -7.26228e-21
-299.34 2 9.57471e-19 2.33117e-19 0 -450.135 1.91494e-18 4.66234e-19
-299.316 2 1.1007e-18 4.6813e-19 0 -450.099 2.20141e-18 9.3626e-19
-299.292 2 1.22556e-18 6.98114e-19 0 -450.063 2.45113e-18 1.39623e-18
-299.268 2 1.32948e-18 9.19812e-19 0 -450.027 2.65896e-18 1.83962e-18
-299.244 2 1.41024e-18 1.13005e-18 0 -449.991 2.82048e-18 2.2601e-18
-299.22 2 1.46602e-18 1.32578e-18 0 -449.955 2.93204e-18 2.65156e-18
-299.196 2 1.49543e-18 1.50413e-18 0 -449.919 2.99087e-18 3.00826e-18
-299.172 2 1.49755e-18 1.66242e-18 0 -449.883 2.99511e-18 3.32484e-18
-299.148 2 1.47194e-18 1.79824e-18 0 -449.847 2.94388e-18 3.59649e-18
-299.124 2 1.41865e-18 1.90947e-18 0 -449.811 2.8373e-18 3.81893e-18
-299.1 2 1.33823e-18 1.99428e-18 0 -449.774 2.67646e-18 3.98855e-18
-299.076 2 1.23173e-18 2.05122e-18 0 -449.738 2.46347e-18 4.10243e-18
-299.052 2 1.1007e-18 2.0792e-18 0 -449.702 2.2014e-18 4.15839e-18
-299.028 2 9.47116e-19 2.07753e-18 0 -449.666 1.89423e-18 4.15506e-18
-299.004 2 7.73412e-19 2.04593e-18 0 -449.63 1.54682e-18 4.09186e-18
-298.98 2 5.82408e-19 1.98455e-18 0 -449.594 1.16482e-18 3.96909e-18
-298.956 2 3.77269e-19 1.89393e-18 0 -449.558 7.54538e-19 3.78786e-18
-298.932 2 1.61458e-19 1.77508e-18 0 -449.522 3.22916e-19 3.55016e-18
-298.908 2 -6.1324e-20 1.62939e-18 0 -449.486 -1.22648e-19 3.25878e-18
-298.884 2 -2.872e-19 1.45867e-18 0 -449.45 -5.74401e-19 2.91734e-18
-298.86 2 -5.12185e-19 1.2651e-18 0 -449.414 -1.02437e-18 2.5302e-18
-298.836 2 -7.3225e-19 1.05122e-18 0 -449.377 -1.4645e-18 2.10245e-18
-298.812 2 -9.434e-19 8.19917e-19 0 -449.341 -1.8868e-18 1.63983e-18
-298.788 2 -1.14174e-18 5.74335e-19 0 -449.305 -2.28347e-18 1.14867e-18
-298.764 2 -1.32354e-18 3.17888e-19 0 -449.269 -2.64707e-18 6.35776e-19
-298.74 2 -1.48531e-18 5.41912e-20 0 -449.233 -2.97061e-18 1.08382e-19
-298.716 2 -1.62386e-18 -2.12987e-19 0 -449.197 -3.24773e-18 -4.25973e-19
-298.692 2 -1.73638e-18 -4.79772e-19 0 -449.161 -3.47276e-18 -9.59543e-19
-298.668 2 -1.82045e-18 -7.42241e-19 0 -449.125 -3.6409e-18 -1.48448e-18
-298.644 2 -1.87413e-18 -9.96481e-19 0 -449.089 -3.74826e-18 -1.99296e-18
-298.62 2 -1.89598e-18 -1.23864e-18 0 -449.053 -3.79196e-18 -2.47728e-18
-298.596 2 -1.8851e-18 -1.46499e-18 0 -449.017 -3.7702e-18 -2.92998e-18
-298.572 2 -1.84113e-18 -1.67198e-18 0 -448.98 -3.68227e-18 -3.34396e-18
-298.548 2 -1.76432e-18 -1.85629e-18 0 -448.944 -3.52865e-18 -3.71258e-18
