l'erreur en psi = 0
-299.988 0 0
-299.964 0 0
-299.94 0 0
-299.916 0 0
-299.892 0 0
-299.868 0 0
-299.844 0 0
-299.82 0 0
-299.796 0 0
-299.772 0 0
-299.748 0 0
-299.724 0 0
-299.7 0 0
-299.676 0 0
-299.652 0 0
-299.628 0 0
-299.604 0 0
-299.58 0 0
-299.556 0 0
-299.532 0 0
-299.508 0 0
-299.484 0 0
-299.46 0 0
-299.436 0 0
-299.412 0 0
-299.388 0 0
-299.364 0 0
-299.34 0 0
-299.316 0 0
-299.292 0 0
-299.268 0 0
-299.244 0 0
-299.22 0 0
-299.196 0 0
-299.172 0 0
-299.148 0 0
-299.124 0 0
-299.1 0 0
-299.076 0 0
-299.052 0 0
-299.028 0 0
-299.004 0 0
-298.98 0 0
-298.956 0 0
-298.932 0 0
-298.908 0 0
-298.884 0 0
-298.86 0 0
-298.836 0 0
-298.812 0 0
-298.788 0 0
-298.764 0 0
-298.74 0 0
-298.716 0 0
-298.692 0 0
-298.668 0 0
-298.644 0 0
-298.62 0 0
-298.596 0 0
-298.572 0 0
-298.548 0 0
-298.524 0 0
-298.5 0 0
-298.476 0 0
-298.452 0 0
-298.428 0 0
-298.404 0 0
-298.38 0 0
-298.356 0 0
-298.332 0 0
-298.308 0 0
-298.284 0 0
-298.26 0 0
-298.236 0 0
-298.212 0 0
-298.188 0 0
-298.164 0 0
-298.14 0 0
-298.116 0 0
-298.092 0 0
-298.068 0 0
-298.044 0 0
-298.02 0 0
-297.996 0 0
-297.972 0 0
-297.948 0 0
-297.924 0 0
-297.9 0 0
-297.876 0 0
-297.852 0 0
-297.828 0 0
-297.804 0 0
-297.78 0 0
-297.756 0 0
-297.732 0 0
-297.708 0 0
-297.684 0 0
-297.66 0 0
-297.636 0 0
-297.612 0 0
-297.588 0 0
-297.564 0 0
-297.54 0 0
-297.516 0 0
-297.492 0 0
-297.468 0 0
-297.444 0 0
-297.42 0 0
-297.396 0 0
-297.372 0 0
-297.348 0 0
-297.324 0 0
-297.3 0 0
-297.276 0 0
-297.252 0 0
-297.228 0 0
-297.204 0 0
-297.18 0 0
-297.156 0 0
-297.132 0 0
-297.108 0 0
-297.084 0 0
-297.06 0 0
-297.036 0 0
-297.012 0 0
-296.988 0 0
-296.964 0 0
-296.94 0 0
-296.916 0 0
-296.892 0 0
-296.868 0 0
-296.844 0 0
-296.82 0 0
-296.796 0 0
-296.772 0 0
-296.748 0 0
-296.724 0 0
-296.7 0 0
-296.676 0 0
-296.652 0 0
-296.628 0 0
-296.604 0 0
-296.58 0 0
-296.556 0 0
-296.532 0 0
-296.508 0 0
-296.484 0 0
-296.46 0 0
-296.436 0 0
-296.412 0 0
-296.388 0 0
-296.364 0 0
-296.34 0 0
-296.316 0 0
-296.292 0 0
-296.268 0 0
-296.244 0 0
-296.22 0 0
-296.196 0 0
-296.172 0 0
-296.148 0 0
-296.124 0 0
-296.1 0 0
-296.076 0 0
-296.052 0 0
-296.028 0 0
-296.004 0 0
-295.98 0 0
-295.956 0 0
-295.932 0 0
-295.908 0 0
-295.884 0 0
-295.86 0 0
-295.836 0 0
-295.812 0 0
-295.788 0 0
-295.764 0 0
-295.74 0 0
-295.716 0 0
-295.692 0 0
-295.668 0 0
-295.644 0 0
-295.62 0 0
-295.596 0 0
-295.572 0 0
-295.548 0 0
-295.524 0 0
-295.5 0 0
-295.476 0 0
-295.452 0 0
-295.428 0 0
-295.404 0 0
-295.38 0 0
-295.356 0 0
-295.332 0 0
-295.308 0 0
-295.284 0 0
-295.26 0 0
-295.236 0 0
-295.212 0 0
-295.188 0 0
-295.164 0 0
-295.14 0 0
-295.116 0 0
-295.092 0 0
-295.068 0 0
-295.044 0 0
-295.02 0 0
-294.996 0 0
-294.972 0 0
-294.948 0 0
-294.924 0 0
-294.9 0 0
-294.876 0 0
-294.852 0 0
-294.828 0 0
-294.804 0 0
-294.78 0 0
-294.756 0 0
-294.732 0 0
-294.708 0 0
-294.684 0 0
-294.66 0 0
-294.636 0 0
-294.612 0 0
-294.588 0 0
-294.564 0 0
-294.54 0 0
-294.516 0 0
-294.492 0 0
-294.468 0 0
-294.444 0 0
-294.42 0 0
-294.396 0 0
-294.372 0 0
-294.348 0 0
-294.324 0 0
-294.3 0 0
-294.276 0 0
-294.252 0 0
-294.228 0 0
-294.204 0 0
-294.18 0 0
-294.156 0 0
-294.132 0 0
-294.108 0 0
-294.084 0 0
-294.06 0 0
-294.036 0 0
-294.012 0 0
-293.988 0 0
-293.964 0 0
-293.94 0 0
-293.916 0 0
-293.892 0 0
-293.868 0 0
-293.844 0 0
-293.82 0 0
-293.796 0 0
-293.772 0 0
-293.748 0 0
-293.724 0 0
-293.7 0 0
-293.676 0 0
-293.652 0 0
-293.628 0 0
-293.604 0 0
-293.58 0 0
-293.556 0 0
-293.532 0 0
-293.508 0 0
-293.484 0 0
-293.46 0 0
-293.436 0 0
-293.412 0 0
-293.388 0 0
-293.364 0 0
-293.34 0 0
-293.316 0 0
-293.292 0 0
-293.268 0 0
-293.244 0 0
-293.22 0 0
-293.196 0 0
-293.172 0 0
-293.148 0 0
-293.124 0 0
-293.1 0 0
-293.076 0 0
-293.052 0 0
-293.028 0 0
-293.004 0 0
-292.98 0 0
-292.956 0 0
-292.932 0 0
-292.908 0 0
-292.884 0 0
-292.86 0 0
-292.836 0 0
-292.812 0 0
-292.788 0 0
-292.764 0 0
-292.74 0 0
-292.716 0 0
-292.692 0 0
-292.668 0 0
-292.644 0 0
-292.62 0 0
-292.596 0 0
-292.572 0 0
-292.548 0 0
-292.524 0 0
-292.5 0 0
-292.476 0 0
-292.452 0 0
-292.428 0 0
-292.404 0 0
-292.38 0 0
-292.356 0 0
-292.332 0 0
-292.308 0 0
-292.284 0 0
-292.26 0 0
-292.236 0 0
-292.212 0 0
-292.188 0 0
-292.164 0 0
-292.14 0 0
-292.116 0 0
-292.092 0 0
-292.068 0 0
-292.044 0 0
-292.02 0 0
-291.996 0 0
-291.972 0 0
-291.948 0 0
-291.924 0 0
-291.9 0 0
-291.876 0 0
-291.852 0 0
-291.828 0 0
-291.804 0 0
-291.78 0 0
-291.756 0 0
-291.732 0 0
-291.708 0 0
-291.684 0 0
-291.66 0 0
-291.636 0 0
-291.612 0 0
-291.588 0 0
-291.564 0 0
-291.54 0 0
-291.516 0 0
-291.492 0 0
-291.468 0 0
-291.444 0 0
-291.42 0 0
-291.396 0 0
-291.372 0 0
-291.348 0 0
-291.324 0 0
-291.3 0 0
-291.276 0 0
-291.252 0 0
-291.228 0 0
-291.204 0 0
-291.18 0 0
-291.156 0 0
-291.132 0 0
-291.108 0 0
-291.084 0 0
-291.06 0 0
-291.036 0 0
-291.012 0 0
-290.988 0 0
-290.964 0 0
-290.94 0 0
-290.916 0 0
-290.892 0 0
-290.868 0 0
-290.844 0 0
-290.82 0 0
-290.796 0 0
-290.772 0 0
-290.748 0 0
-290.724 0 0
-290.7 0 0
-290.676 0 0
-290.652 0 0
-290.628 0 0
-290.604 0 0
-290.58 0 0
-290.556 0 0
-290.532 0 0
-290.508 0 0
-290.484 0 0
-290.46 0 0
-290.436 0 0
-290.412 0 0
-290.388 0 0
-290.364 0 0
-290.34 0 0
-290.316 0 0
-290.292 0 0
-290.268 0 0
-290.244 0 0
-290.22 0 0
-290.196 0 0
-290.172 0 0
-290.148 0 0
-290.124 0 0
-290.1 0 0
-290.076 0 0
-290.052 0 0
-290.028 0 0
-290.004 0 0
-289.98 0 0
-289.956 0 0
-289.932 0 0
-289.908 0 0
-289.884 0 0
-289.86 0 0
-289.836 0 0
-289.812 0 0
-289.788 0 0
-289.764 0 0
-289.74 0 0
-289.716 0 0
-289.692 0 0
-289.668 0 0
-289.644 0 0
-289.62 0 0
-289.596 0 0
-289.572 0 0
-289.548 0 0
-289.524 0 0
-289.5 0 0
-289.476 0 0
-289.452 0 0
-289.428 0 0
-289.404 0 0
-289.38 0 0
-289.356 0 0
-289.332 0 0
-289.308 0 0
-289.284 0 0
-289.26 0 0
-289.236 0 0
-289.212 0 0
-289.188 0 0
-289.164 0 0
-289.14 0 0
-289.116 0 0
-289.092 0 0
-289.068 0 0
-289.044 0 0
-289.02 0 0
-288.996 0 0
-288.972 0 0
-288.948 0 0
-288.924 0 0
-288.9 0 0
-288.876 0 0
-288.852 0 0
-288.828 0 0
-288.804 0 0
-288.78 0 0
-288.756 0 0
-288.732 0 0
-288.708 0 0
-288.684 0 0
-288.66 0 0
-288.636 0 0
-288.612 0 0
-288.588 0 0
-288.564 0 0
-288.54 0 0
-288.516 0 0
-288.492 0 0
-288.468 0 0
-288.444 0 0
-288.42 0 0
-288.396 0 0
-288.372 0 0
-288.348 0 0
-288.324 0 0
-288.3 0 0
-288.276 0 0
-288.252 0 0
-288.228 0 0
-288.204 0 0
-288.18 0 0
-288.156 0 0
-288.132 0 0
-288.108 0 0
-288.084 0 0
-288.06 0 0
-288.036 0 0
-288.012 0 0
-287.988 0 0
-287.964 0 0
-287.94 0 0
-287.916 0 0
-287.892 0 0
-287.868 0 0
-287.844 0 0
-287.82 0 0
-287.796 0 0
-287.772 0 0
-287.748 0 0
-287.724 0 0
-287.7 0 0
-287.676 0 0
-287.652 0 0
-287.628 0 0
-287.604 0 0
-287.58 0 0
-287.556 0 0
-287.532 0 0
-287.508 0 0
-287.484 0 0
-287.46 0 0
-287.436 0 0
-287.412 0 0
-287.388 0 0
-287.364 0 0
-287.34 0 0
-287.316 0 0
-287.292 0 0
-287.268 0 0
-287.244 0 0
-287.22 0 0
-287.196 0 0
-287.172 0 0
-287.148 0 0
-287.124 0 0
-287.1 0 0
-287.076 0 0
-287.052 0 0
-287.028 0 0
-287.004 0 0
-286.98 0 0
-286.956 0 0
-286.932 0 0
-286.908 0 0
-286.884 0 0
-286.86 0 0
-286.836 0 0
-286.812 0 0
-286.788 0 0
-286.764 0 0
-286.74 0 0
-286.716 0 0
-286.692 0 0
-286.668 0 0
-286.644 0 0
-286.62 0 0
-286.596 0 0
-286.572 0 0
-286.548 0 0
-286.524 0 0
-286.5 0 0
-286.476 0 0
-286.452 0 0
-286.428 0 0
-286.404 0 0
-286.38 0 0
-286.356 0 0
-286.332 0 0
-286.308 0 0
-286.284 0 0
-286.26 0 0
-286.236 0 0
-286.212 0 0
-286.188 0 0
-286.164 0 0
-286.14 0 0
-286.116 0 0
-286.092 0 0
-286.068 0 0
-286.044 0 0
-286.02 0 0
-285.996 0 0
-285.972 0 0
-285.948 0 0
-285.924 0 0
-285.9 0 0
-285.876 0 0
-285.852 0 0
-285.828 0 0
-285.804 0 0
-285.78 0 0
-285.756 0 0
-285.732 0 0
-285.708 0 0
-285.684 0 0
-285.66 0 0
-285.636 0 0
-285.612 0 0
-285.588 0 0
-285.564 0 0
-285.54 0 0
-285.516 0 0
-285.492 0 0
-285.468 0 0
-285.444 0 0
-285.42 0 0
-285.396 0 0
-285.372 0 0
-285.348 0 0
-285.324 0 0
-285.3 0 0
-285.276 0 0
-285.252 0 0
-285.228 0 0
-285.204 0 0
-285.18 0 0
-285.156 0 0
-285.132 0 0
-285.108 0 0
-285.084 0 0
-285.06 0 0
-285.036 0 0
-285.012 0 0
-284.988 0 0
-284.964 0 0
-284.94 0 0
-284.916 0 0
-284.892 0 0
-284.868 0 0
-284.844 0 0
-284.82 0 0
-284.796 0 0
-284.772 0 0
-284.748 0 0
-284.724 0 0
-284.7 0 0
-284.676 0 0
-284.652 0 0
-284.628 0 0
-284.604 0 0
-284.58 0 0
-284.556 0 0
-284.532 0 0
-284.508 0 0
-284.484 0 0
-284.46 0 0
-284.436 0 0
-284.412 0 0
-284.388 0 0
-284.364 0 0
-284.34 0 0
-284.316 0 0
-284.292 0 0
-284.268 0 0
-284.244 0 0
-284.22 0 0
-284.196 0 0
-284.172 0 0
-284.148 0 0
-284.124 0 0
-284.1 0 0
-284.076 0 0
-284.052 0 0
-284.028 0 0
-284.004 0 0
-283.98 0 0
-283.956 0 0
-283.932 0 0
-283.908 0 0
-283.884 0 0
-283.86 0 0
-283.836 0 0
-283.812 0 0
-283.788 0 0
-283.764 0 0
-283.74 0 0
-283.716 0 0
-283.692 0 0
-283.668 0 0
-283.644 0 0
-283.62 0 0
-283.596 0 0
-283.572 0 0
-283.548 0 0
-283.524 0 0
-283.5 0 0
-283.476 0 0
-283.452 0 0
-283.428 0 0
-283.404 0 0
-283.38 0 0
-283.356 0 0
-283.332 0 0
-283.308 0 0
-283.284 0 0
-283.26 0 0
-283.236 0 0
-283.212 0 0
-283.188 0 0
-283.164 0 0
-283.14 0 0
-283.116 0 0
-283.092 0 0
-283.068 0 0
-283.044 0 0
-283.02 0 0
-282.996 0 0
-282.972 0 0
-282.948 0 0
-282.924 0 0
-282.9 0 0
-282.876 0 0
-282.852 0 0
-282.828 0 0
-282.804 0 0
-282.78 0 0
-282.756 0 0
-282.732 0 0
-282.708 0 0
-282.684 0 0
-282.66 0 0
-282.636 0 0
-282.612 0 0
-282.588 0 0
-282.564 0 0
-282.54 0 0
