3.5 499868.2005
7 499787.8556
10.5 499720.0146
14 499657.1402
17.5 499596.9517
21 499538.4984
24.5 499481.2854
28 499425.0037
31.5 499369.4381
35 499314.4315
38.5 499259.8688
42 499205.6666
45.5 499151.7642
49 499098.1175
52.5 499044.6929
56 498991.464
59.5 498938.409
63 498885.5097
66.5 498832.7504
