-299.988 2 6.12387e-77 -1.47267e-76 0 -1714.22 1.22477e-76 -2.94535e-76
-299.964 2 1.74336e-76 -4.35844e-76 0 -1714.08 3.48672e-76 -8.71688e-76
-299.94 2 2.88889e-76 -7.06855e-76 0 -1713.94 5.77779e-76 -1.41371e-75
-299.916 2 4.055e-76 -9.49262e-76 0 -1713.81 8.11001e-76 -1.89852e-75
-299.892 2 5.24238e-76 -1.15296e-75 0 -1713.67 1.04848e-75 -2.30591e-75
-299.868 2 6.44471e-76 -1.3091e-75 0 -1713.53 1.28894e-75 -2.61821e-75
-299.844 2 7.64746e-76 -1.41045e-75 0 -1713.39 1.52949e-75 -2.8209e-75
-299.82 2 8.82714e-76 -1.4516e-75 0 -1713.26 1.76543e-75 -2.9032e-75
-299.796 2 9.95122e-76 -1.42922e-75 0 -1713.12 1.99024e-75 -2.85844e-75
-299.772 2 1.09787e-75 -1.34222e-75 0 -1712.98 2.19573e-75 -2.68443e-75
-299.748 2 1.18611e-75 -1.19184e-75 0 -1712.85 2.37222e-75 -2.38369e-75
-299.724 2 1.25446e-75 -9.81732e-76 0 -1712.71 2.50892e-75 -1.96346e-75
-299.7 2 1.29722e-75 -7.17853e-76 0 -1712.57 2.59444e-75 -1.43571e-75
-299.676 2 1.30866e-75 -4.08419e-76 0 -1712.43 2.61733e-75 -8.16837e-76
-299.652 2 1.28335e-75 -6.36886e-77 0 -1712.3 2.56671e-75 -1.27377e-76
-299.628 2 1.21651e-75 3.04281e-76 0 -1712.16 2.43301e-75 6.08562e-76
-299.604 2 1.10434e-75 6.81969e-76 0 -1712.02 2.20867e-75 1.36394e-75
-299.58 2 9.44409e-76 1.05479e-75 0 -1711.89 1.88882e-75 2.10957e-75
-299.556 2 7.35951e-76 1.40752e-75 0 -1711.75 1.4719e-75 2.81505e-75
-299.532 2 4.80132e-76 1.72486e-75 0 -1711.61 9.60263e-76 3.44972e-75
-299.508 2 1.80269e-76 1.99188e-75 0 -1711.47 3.60537e-76 3.98377e-75
-299.484 2 -1.58037e-76 2.19468e-75 0 -1711.34 -3.16074e-76 4.38936e-75
-299.46 2 -5.26861e-76 2.32085e-75 0 -1711.2 -1.05372e-75 4.6417e-75
-299.436 2 -9.16018e-76 2.36011e-75 0 -1711.06 -1.83204e-75 4.72021e-75
-299.412 2 -1.31323e-75 2.30474e-75 0 -1710.93 -2.62646e-75 4.60948e-75
-299.388 2 -1.70442e-75 2.15012e-75 0 -1710.79 -3.40884e-75 4.30024e-75
-299.364 2 -2.07408e-75 1.89506e-75 0 -1710.65 -4.14816e-75 3.79011e-75
-299.34 2 -2.4058e-75 1.54209e-75 0 -1710.51 -4.81159e-75 3.08419e-75
-299.316 2 -2.68282e-75 1.09771e-75 0 -1710.38 -5.36563e-75 2.19542e-75
-299.292 2 -2.88872e-75 5.72358e-76 0 -1710.24 -5.77744e-75 1.14472e-75
-299.268 2 -3.00813e-75 -1.96224e-77 0 -1710.1 -6.01626e-75 -3.92448e-77
-299.244 2 -3.02746e-75 -6.60227e-76 0 -1709.97 -6.05491e-75 -1.32045e-75
-299.22 2 -2.93564e-75 -1.32818e-75 0 -1709.83 -5.87129e-75 -2.65636e-75
-299.196 2 -2.72488e-75 -1.99946e-75 0 -1709.69 -5.44976e-75 -3.99892e-75
-299.172 2 -2.39125e-75 -2.64801e-75 0 -1709.55 -4.78251e-75 -5.29602e-75
-299.148 2 -1.93529e-75 -3.24651e-75 0 -1709.42 -3.87058e-75 -6.49303e-75
-299.124 2 -1.36239e-75 -3.76735e-75 0 -1709.28 -2.72479e-75 -7.53471e-75
-299.1 2 -6.83108e-76 -4.18363e-75 0 -1709.14 -1.36622e-75 -8.36725e-75
-299.076 2 8.67927e-77 -4.47021e-75 0 -1709.01 1.73585e-76 -8.94042e-75
-299.052 2 9.26427e-76 -4.60488e-75 0 -1708.87 1.85285e-75 -9.20976e-75
-299.028 2 1.81013e-75 -4.56938e-75 0 -1708.73 3.62027e-75 -9.13877e-75
-299.004 2 2.70803e-75 -4.3505e-75 0 -1708.59 5.41607e-75 -8.70099e-75
-298.98 2 3.5868e-75 -3.94093e-75 0 -1708.46 7.1736e-75 -7.88186e-75
-298.956 2 4.41065e-75 -3.34013e-75 0 -1708.32 8.8213e-75 -6.68027e-75
-298.932 2 5.14253e-75 -2.55489e-75 0 -1708.18 1.02851e-74 -5.10978e-75
-298.908 2 5.74544e-75 -1.5997e-75 0 -1708.05 1.14909e-74 -3.1994e-75
-298.884 2 6.18391e-75 -4.96882e-76 0 -1707.91 1.23678e-74 -9.93764e-76
-298.86 2 6.42555e-75 7.23602e-76 0 -1707.77 1.28511e-74 1.4472e-75
-298.836 2 6.44256e-75 2.02461e-75 0 -1707.63 1.28851e-74 4.04923e-75
-298.812 2 6.21332e-75 3.36265e-75 0 -1707.5 1.24266e-74 6.72531e-75
-298.788 2 5.72375e-75 4.68897e-75 0 -1707.36 1.14475e-74 9.37793e-75
-298.764 2 4.9686e-75 5.95095e-75 0 -1707.22 9.93721e-75 1.19019e-74
-298.74 2 3.95249e-75 7.09386e-75 0 -1707.09 7.90497e-75 1.41877e-74
-298.716 2 2.69057e-75 8.06269e-75 0 -1706.95 5.38114e-75 1.61254e-74
-298.692 2 1.20899e-75 8.80433e-75 0 -1706.81 2.41798e-75 1.76087e-74
-298.668 2 -4.55155e-76 9.2697e-75 0 -1706.67 -9.1031e-76 1.85394e-74
-298.644 2 -2.25427e-75 9.41609e-75 0 -1706.54 -4.50853e-75 1.88322e-74
-298.62 2 -4.13111e-75 9.20929e-75 0 -1706.4 -8.26221e-75 1.84186e-74
-298.596 2 -6.02017e-75 8.62573e-75 0 -1706.26 -1.20403e-74 1.72515e-74
