3.5 125007.1221
7 125000.3087
10.5 124994.5822
14 124988.7727
17.5 124982.5416
21 124975.773
24.5 124968.4338
28 124960.527
31.5 124952.0722
35 124943.097
38.5 124933.6325
42 124923.7108
45.5 124913.3639
49 124902.623
52.5 124891.5181
56 124880.0775
59.5 124868.3284
63 124856.2959
66.5 124844.0041
