3.5 499753.7133
7 499617.0976
10.5 499510.3212
14 499417.8048
17.5 499333.8263
21 499255.5573
24.5 499181.3718
28 499110.2444
31.5 499041.4855
35 498974.6099
38.5 498909.2635
42 498845.1811
45.5 498782.1592
49 498720.0387
52.5 498658.6932
56 498598.0211
59.5 498537.9393
63 498478.3794
66.5 498419.2842
