-19.95 1.5 1 -5.26538e-13
-19.85 1.5 1 -6.06525e-13
-19.75 1.5 1 -6.98662e-13
-19.65 1.5 1 -8.04796e-13
-19.55 1.5 1 -9.27052e-13
-19.45 1.5 1 -1.06788e-12
-19.35 1.5 1 -1.2301e-12
-19.25 1.5 1 -1.41697e-12
-19.15 1.5 1 -1.63222e-12
-19.05 1.5 1 -1.88017e-12
-18.95 1.5 1 -2.16578e-12
-18.85 1.5 1 -2.49479e-12
-18.75 1.5 1 -2.87377e-12
-18.65 1.5 1 -3.31033e-12
-18.55 1.5 1 -3.8132e-12
-18.45 1.5 1 -4.39246e-12
-18.35 1.5 1 -5.05972e-12
-18.25 1.5 1 -5.82834e-12
-18.15 1.5 1 -6.71372e-12
-18.05 1.5 1 -7.7336e-12
-17.95 1.5 1 -8.90841e-12
-17.85 1.5 1 -1.02617e-11
-17.75 1.5 1 -1.18205e-11
-17.65 1.5 1 -1.36162e-11
-17.55 1.5 1 -1.56846e-11
-17.45 1.5 1 -1.80673e-11
-17.35 1.5 1 -2.08119e-11
-17.25 1.5 1 -2.39734e-11
-17.15 1.5 1 -2.76152e-11
-17.05 1.5 1 -3.18102e-11
-16.95 1.5 1 -3.66425e-11
-16.85 1.5 1 -4.22089e-11
-16.75 1.5 1 -4.86208e-11
-16.65 1.5 1 -5.60068e-11
-16.55 1.5 1 -6.45148e-11
-16.45 1.5 1 -7.43153e-11
-16.35 1.5 1 -8.56045e-11
-16.25 1.5 1 -9.86087e-11
-16.15 1.5 1 -1.13588e-10
-16.05 1.5 1 -1.30843e-10
-15.95 1.5 1 -1.5072e-10
-15.85 1.5 1 -1.73616e-10
-15.75 1.5 1 -1.9999e-10
-15.65 1.5 1 -2.3037e-10
-15.55 1.5 1 -2.65366e-10
-15.45 1.5 1 -3.05677e-10
-15.35 1.5 1 -3.52113e-10
-15.25 1.5 1 -4.05602e-10
-15.15 1.5 1 -4.67217e-10
-15.05 1.5 1 -5.38192e-10
-14.95 1.5 1 -6.19949e-10
-14.85 1.5 1 -7.14125e-10
-14.75 1.5 1 -8.22608e-10
-14.65 1.5 1 -9.4757e-10
-14.55 1.5 1 -1.09152e-09
-14.45 1.5 1 -1.25733e-09
-14.35 1.5 1 -1.44833e-09
-14.25 1.5 1 -1.66834e-09
-14.15 1.5 1 -1.92178e-09
-14.05 1.5 1 -2.21372e-09
-13.95 1.5 1 -2.55e-09
-13.85 1.5 1 -2.93738e-09
-13.75 1.5 1 -3.38359e-09
-13.65 1.5 1 -3.89759e-09
-13.55 1.5 1 -4.48968e-09
-13.45 1.5 1 -5.1717e-09
-13.35 1.5 1 -5.95734e-09
-13.25 1.5 1 -6.86231e-09
