-299.998 2 0 -0
-299.995 2 0 -0
-299.993 2 0 -0
-299.989 2 0 -0
-299.986 2 0 -0
-299.983 2 0 -0
-299.981 2 0 -0
-299.977 2 0 -0
-299.974 2 0 -0
-299.971 2 0 -0
-299.969 2 0 -0
-299.965 2 0 -0
-299.962 2 0 -0
-299.959 2 0 -0
-299.957 2 0 -0
-299.953 2 0 -0
-299.95 2 0 -0
-299.947 2 0 -0
-299.945 2 0 -0
-299.941 2 0 -0
-299.938 2 0 -0
-299.935 2 0 -0
-299.933 2 0 -0
-299.929 2 0 -0
-299.926 2 0 -0
-299.923 2 0 -0
-299.921 2 0 -0
-299.917 2 0 -0
-299.914 2 0 -0
-299.911 2 0 -0
-299.909 2 0 -0
-299.905 2 0 -0
-299.902 2 0 -0
-299.899 2 0 -0
-299.897 2 0 -0
-299.893 2 0 -0
-299.89 2 0 -0
-299.887 2 0 -0
-299.885 2 0 -0
-299.881 2 0 -0
-299.878 2 0 -0
-299.875 2 0 -0
-299.873 2 0 -0
-299.869 2 0 -0
-299.866 2 0 -0
-299.863 2 0 -0
-299.861 2 0 -0
-299.857 2 0 -0
-299.854 2 0 -0
-299.851 2 0 -0
-299.849 2 0 -0
-299.845 2 0 -0
-299.842 2 0 -0
-299.839 2 0 -0
-299.837 2 0 -0
-299.833 2 0 -0
-299.83 2 0 -0
-299.827 2 0 -0
-299.825 2 0 -0
-299.821 2 0 -0
-299.818 2 0 -0
-299.815 2 0 -0
-299.812 2 0 -0
-299.809 2 0 -0
-299.806 2 0 -0
-299.803 2 0 -0
-299.8 2 0 -0
-299.797 2 0 -0
-299.794 2 0 -0
-299.791 2 0 -0
-299.788 2 0 -0
-299.785 2 0 -0
-299.782 2 0 -0
-299.779 2 0 -0
-299.776 2 0 -0
-299.773 2 0 -0
-299.77 2 0 -0
-299.767 2 0 -0
-299.764 2 0 -0
-299.761 2 0 -0
-299.758 2 0 -0
-299.755 2 0 -0
-299.752 2 0 -0
-299.749 2 0 -0
-299.746 2 0 -0
-299.743 2 0 -0
-299.74 2 0 -0
-299.737 2 0 -0
-299.734 2 0 -0
-299.731 2 0 -0
-299.728 2 0 -0
-299.725 2 0 -0
-299.722 2 0 -0
-299.719 2 0 -0
-299.716 2 0 -0
-299.713 2 0 -0
-299.71 2 0 -0
-299.707 2 0 -0
-299.704 2 0 -0
-299.701 2 0 -0
-299.698 2 0 -0
-299.695 2 0 -0
-299.692 2 0 -0
-299.689 2 0 -0
-299.686 2 0 -0
-299.683 2 0 -0
-299.68 2 0 -0
-299.677 2 0 -0
-299.674 2 0 -0
-299.671 2 0 -0
-299.668 2 0 -0
-299.665 2 0 -0
-299.662 2 0 -0
-299.659 2 0 -0
-299.656 2 0 -0
-299.653 2 0 -0
-299.65 2 0 -0
-299.647 2 0 -0
-299.644 2 0 -0
-299.641 2 0 -0
-299.638 2 0 -0
-299.635 2 0 -0
-299.632 2 0 -0
-299.629 2 0 -0
-299.626 2 0 -0
-299.623 2 0 -0
-299.62 2 0 -0
-299.618 2 0 -0
-299.614 2 0 -0
-299.611 2 0 -0
-299.608 2 0 -0
-299.606 2 0 -0
-299.602 2 0 -0
-299.599 2 0 -0
-299.596 2 0 -0
-299.594 2 0 -0
-299.59 2 0 -0
-299.587 2 0 -0
-299.584 2 0 -0
-299.582 2 0 -0
-299.578 2 0 -0
-299.575 2 0 -0
-299.572 2 0 -0
-299.57 2 0 -0
-299.566 2 0 -0
-299.563 2 0 -0
-299.56 2 0 -0
-299.558 2 0 -0
-299.554 2 0 -0
-299.551 2 0 -0
-299.548 2 0 -0
-299.546 2 0 -0
-299.542 2 0 -0
-299.539 2 0 -0
-299.536 2 0 -0
-299.534 2 0 -0
-299.53 2 0 -0
-299.527 2 0 -0
-299.524 2 0 -0
-299.522 2 0 -0
-299.518 2 0 -0
-299.515 2 0 -0
-299.512 2 0 -0
-299.51 2 0 -0
-299.506 2 0 -0
-299.503 2 0 -0
-299.5 2 0 -0
-299.498 2 0 -0
-299.494 2 0 -0
-299.491 2 0 -0
-299.488 2 0 -0
-299.486 2 0 -0
-299.482 2 0 -0
-299.479 2 0 -0
-299.476 2 0 -0
-299.474 2 0 -0
-299.47 2 0 -0
-299.467 2 0 -0
-299.464 2 0 -0
-299.462 2 0 -0
-299.458 2 0 -0
-299.455 2 0 -0
-299.452 2 0 -0
-299.45 2 0 -0
-299.446 2 0 -0
-299.443 2 0 -0
-299.44 2 0 -0
-299.438 2 0 -0
-299.434 2 0 -0
-299.431 2 0 -0
-299.428 2 0 -0
-299.425 2 0 -0
-299.422 2 0 -0
-299.419 2 0 -0
-299.416 2 0 -0
-299.413 2 0 -0
-299.41 2 0 -0
-299.407 2 0 -0
-299.404 2 0 -0
-299.401 2 0 -0
-299.398 2 0 -0
-299.395 2 0 -0
-299.392 2 0 -0
-299.389 2 0 -0
-299.386 2 0 -0
-299.383 2 0 -0
-299.38 2 0 -0
-299.377 2 0 -0
-299.374 2 0 -0
-299.371 2 0 -0
-299.368 2 0 -0
-299.365 2 0 -0
-299.362 2 0 -0
-299.359 2 0 -0
-299.356 2 0 -0
-299.353 2 0 -0
-299.35 2 0 -0
-299.347 2 0 -0
-299.344 2 0 -0
-299.341 2 0 -0
-299.338 2 0 -0
-299.335 2 0 -0
-299.332 2 0 -0
-299.329 2 0 -0
-299.326 2 0 -0
-299.323 2 0 -0
-299.32 2 0 -0
-299.317 2 0 -0
-299.314 2 0 -0
-299.311 2 0 -0
-299.308 2 0 -0
-299.305 2 0 -0
-299.302 2 0 -0
-299.299 2 0 -0
-299.296 2 0 -0
-299.293 2 0 -0
-299.29 2 0 -0
-299.287 2 0 -0
-299.284 2 0 -0
-299.281 2 0 -0
-299.278 2 0 -0
-299.275 2 0 -0
-299.272 2 0 -0
-299.269 2 0 -0
-299.266 2 0 -0
-299.263 2 0 -0
-299.26 2 0 -0
-299.257 2 0 -0
-299.254 2 0 -0
-299.251 2 0 -0
-299.248 2 0 -0
-299.245 2 0 -0
-299.243 2 0 -0
-299.239 2 0 -0
-299.236 2 0 -0
-299.233 2 0 -0
-299.231 2 0 -0
-299.227 2 0 -0
-299.224 2 0 -0
-299.221 2 0 -0
-299.219 2 0 -0
-299.215 2 0 -0
