tmax =70 cas = 1 Nx = 200000
on a fait initialize
on a fait le laplacien
time sans arret =0.00110362
time sans arret =0.00219031
time sans arret =0.00323494
time sans arret =0.00425565
time sans arret =0.00526179
time sans arret =0.00625854
time sans arret =0.00724913
time sans arret =0.00823559
time sans arret =0.00921924
time sans arret =0.010201
time sans arret =0.0111816
time sans arret =0.0121614
time sans arret =0.0131408
time sans arret =0.01412
time sans arret =0.0150993
time sans arret =0.0160787
time sans arret =0.0170584
time sans arret =0.0180384
time sans arret =0.0190187
time sans arret =0.0199995
time sans arret =0.0209807
time sans arret =0.0219623
time sans arret =0.0229444
time sans arret =0.0239269
time sans arret =0.0249098
time sans arret =0.0258932
time sans arret =0.026877
time sans arret =0.0278612
time sans arret =0.0288458
time sans arret =0.0298308
time sans arret =0.0308162
time sans arret =0.0318019
time sans arret =0.0327879
time sans arret =0.0337743
time sans arret =0.0347609
time sans arret =0.0357479
time sans arret =0.036735
time sans arret =0.0377225
time sans arret =0.0387102
time sans arret =0.0396981
time sans arret =0.0406862
time sans arret =0.0416744
time sans arret =0.0426629
time sans arret =0.0436515
time sans arret =0.0446402
time sans arret =0.0456291
time sans arret =0.0466181
time sans arret =0.0476072
time sans arret =0.0485964
time sans arret =0.0495857
time sans arret =0.050575
time sans arret =0.0515644
time sans arret =0.0525539
time sans arret =0.0535433
time sans arret =0.0545329
time sans arret =0.0555224
time sans arret =0.0565119
time sans arret =0.0575015
time sans arret =0.058491
time sans arret =0.0594805
time sans arret =0.06047
time sans arret =0.0614595
time sans arret =0.0624489
time sans arret =0.0634383
time sans arret =0.0644276
time sans arret =0.0654169
time sans arret =0.0664061
time sans arret =0.0673953
time sans arret =0.0683843
time sans arret =0.0693733
time sans arret =0.0703623
time sans arret =0.0713511
time sans arret =0.0723398
time sans arret =0.0733285
time sans arret =0.074317
time sans arret =0.0753055
time sans arret =0.0762938
time sans arret =0.077282
time sans arret =0.0782702
time sans arret =0.0792582
time sans arret =0.080246
time sans arret =0.0812338
time sans arret =0.0822214
time sans arret =0.0832089
time sans arret =0.0841963
time sans arret =0.0851836
time sans arret =0.0861707
time sans arret =0.0871576
time sans arret =0.0881445
time sans arret =0.0891312
time sans arret =0.0901177
time sans arret =0.0911041
time sans arret =0.0920904
time sans arret =0.0930765
time sans arret =0.0940625
time sans arret =0.0950483
time sans arret =0.096034
time sans arret =0.0970195
time sans arret =0.0980048
time sans arret =0.0989901
time sans arret =0.0999751
time sans arret =0.10096
time sans arret =0.101945
time sans arret =0.102929
time sans arret =0.103914
time sans arret =0.104898
time sans arret =0.105882
time sans arret =0.106866
time sans arret =0.10785
time sans arret =0.108833
time sans arret =0.109817
time sans arret =0.1108
time sans arret =0.111783
time sans arret =0.112766
time sans arret =0.113749
time sans arret =0.114732
time sans arret =0.115714
time sans arret =0.116696
time sans arret =0.117678
time sans arret =0.11866
time sans arret =0.119642
time sans arret =0.120624
time sans arret =0.121605
time sans arret =0.122586
time sans arret =0.123568
time sans arret =0.124548
time sans arret =0.125529
time sans arret =0.12651
time sans arret =0.12749
time sans arret =0.128471
time sans arret =0.129451
time sans arret =0.130431
time sans arret =0.13141
time sans arret =0.13239
time sans arret =0.133369
time sans arret =0.134348
time sans arret =0.135328
time sans arret =0.136306
time sans arret =0.137285
time sans arret =0.138264
time sans arret =0.139242
time sans arret =0.14022
time sans arret =0.141198
time sans arret =0.142176
time sans arret =0.143154
time sans arret =0.144132
time sans arret =0.145109
time sans arret =0.146086
time sans arret =0.147063
time sans arret =0.14804
time sans arret =0.149017
time sans arret =0.149993
time sans arret =0.15097
time sans arret =0.151946
time sans arret =0.152922
time sans arret =0.153898
time sans arret =0.154874
time sans arret =0.155849
time sans arret =0.156824
time sans arret =0.1578
time sans arret =0.158775
time sans arret =0.15975
time sans arret =0.160724
time sans arret =0.161699
time sans arret =0.162673
time sans arret =0.163647
time sans arret =0.164621
time sans arret =0.165595
time sans arret =0.166569
time sans arret =0.167543
time sans arret =0.168516
time sans arret =0.169489
time sans arret =0.170462
time sans arret =0.171435
time sans arret =0.172408
time sans arret =0.173381
time sans arret =0.174353
time sans arret =0.175325
time sans arret =0.176297
time sans arret =0.177269
time sans arret =0.178241
time sans arret =0.179213
time sans arret =0.180184
time sans arret =0.181156
time sans arret =0.182127
time sans arret =0.183098
time sans arret =0.184069
time sans arret =0.185039
time sans arret =0.18601
time sans arret =0.18698
time sans arret =0.18795
time sans arret =0.18892
time sans arret =0.18989
time sans arret =0.19086
time sans arret =0.19183
time sans arret =0.192799
time sans arret =0.193768
time sans arret =0.194737
time sans arret =0.195706
time sans arret =0.196675
time sans arret =0.197644
time sans arret =0.198612
time sans arret =0.199581
time sans arret =0.200549
time sans arret =0.201517
time sans arret =0.202485
time sans arret =0.203453
time sans arret =0.20442
time sans arret =0.205388
time sans arret =0.206355
time sans arret =0.207322
time sans arret =0.208289
time sans arret =0.209256
time sans arret =0.210223
time sans arret =0.211189
time sans arret =0.212155
time sans arret =0.213122
time sans arret =0.214088
time sans arret =0.215054
time sans arret =0.21602
time sans arret =0.216985
time sans arret =0.217951
time sans arret =0.218916
time sans arret =0.219881
time sans arret =0.220846
time sans arret =0.221811
time sans arret =0.222776
time sans arret =0.223741
time sans arret =0.224705
time sans arret =0.22567
time sans arret =0.226634
time sans arret =0.227598
time sans arret =0.228562
time sans arret =0.229526
time sans arret =0.230489
time sans arret =0.231453
time sans arret =0.232416
time sans arret =0.233379
time sans arret =0.234342
time sans arret =0.235305
time sans arret =0.236268
time sans arret =0.237231
time sans arret =0.238193
time sans arret =0.239156
time sans arret =0.240118
time sans arret =0.24108
time sans arret =0.242042
time sans arret =0.243004
time sans arret =0.243966
time sans arret =0.244927
time sans arret =0.245889
time sans arret =0.24685
time sans arret =0.247811
time sans arret =0.248772
time sans arret =0.249733
time sans arret =0.250694
time sans arret =0.251654
time sans arret =0.252615
time sans arret =0.253575
time sans arret =0.254535
time sans arret =0.255495
time sans arret =0.256455
time sans arret =0.257415
time sans arret =0.258375
time sans arret =0.259334
time sans arret =0.260294
time sans arret =0.261253
time sans arret =0.262212
time sans arret =0.263171
time sans arret =0.26413
time sans arret =0.265089
time sans arret =0.266048
time sans arret =0.267006
time sans arret =0.267964
time sans arret =0.268923
time sans arret =0.269881
time sans arret =0.270839
time sans arret =0.271797
time sans arret =0.272754
time sans arret =0.273712
time sans arret =0.27467
time sans arret =0.275627
time sans arret =0.276584
time sans arret =0.277541
time sans arret =0.278498
time sans arret =0.279455
time sans arret =0.280412
time sans arret =0.281368
time sans arret =0.282325
time sans arret =0.283281
time sans arret =0.284237
