3.5 249876.7026
7 249808.3401
10.5 249754.9109
14 249708.6195
17.5 249666.6024
21 249627.4438
24.5 249590.3298
28 249554.7472
31.5 249520.3508
35 249486.8975
38.5 249454.2102
42 249422.156
45.5 249390.633
49 249359.5615
52.5 249328.8783
56 249298.5324
59.5 249268.4823
63 249238.6935
66.5 249209.1376
