3.5 1249.445778
7 1249.202931
10.5 1249.003036
14 1248.821143
17.5 1248.649376
21 1248.484289
24.5 1248.324057
28 1248.167564
31.5 1248.014066
35 1247.863027
38.5 1247.71404
42 1247.566771
45.5 1247.420983
49 1247.276484
52.5 1247.13311
56 1246.990735
59.5 1246.849235
63 1246.708533
66.5 1246.568555
