3.5 250025.0528
7 250013.4098
10.5 250004.6221
14 249996.3759
17.5 249987.9505
21 249979.0459
24.5 249969.5215
28 249959.3101
31.5 249948.3823
35 249936.7295
38.5 249924.3555
42 249911.2717
45.5 249897.494
49 249883.0412
52.5 249867.9337
56 249852.193
59.5 249835.841
63 249818.8995
66.5 249801.3905
