3.5 250014.7568
7 249998.9263
10.5 249985.6535
14 249972.2406
17.5 249957.9179
21 249942.43
24.5 249925.7116
28 249907.7795
31.5 249888.6878
35 249868.5081
38.5 249847.3189
42 249825.2008
45.5 249802.233
49 249778.4918
52.5 249754.0501
56 249728.9766
59.5 249703.3357
63 249677.1877
66.5 249650.5885
